X1 X2 Y
3.93723892930053 -1.3910490393112 1
-0.795435170089059 -0.9790607157248 1
1.62958217769627 2.64747963119385 1
-1.24301984375658 3.84385837951339 2
-1.42874068384674 -1.97604556981493 2
-2.36580851355073 1.99371136483324 2
-1.78385180237853 -1.69547254212702 1
4.95272240201007 -2.88653481072672 2
-0.162084375256321 1.87008270570077 2
0.357735709282752 0.319493316603213 2
0.731062288797276 1.16799263442666 1
3.69742763545601 -1.74151049016585 2
-1.54819149283434 5.38493386778029 1
-2.97752145117611 1.99586402714312 1
5.02709079720957 -1.1232072769561 2
-1.32348965071586 2.10824679303138 2
-2.16919790981962 -3.64354315168103 2
-3.70881935664988 -0.413250380847681 1
-3.85414716695339 4.21007369604157 1
-1.72192043789396 -0.566517934813033 1
1.85395745149959 2.73147111598665 2
3.32954441678916 -0.665766000569737 1
2.12276506150676 -6.89407920091867 1
-1.09097189128576 -2.64063763669829 1
0.179249812153802 0.668207067104911 2
-2.11378939104021 4.33965813280202 1
-2.15165448472203 -1.7802063750025 1
2.65395149693076 0.827937034147653 1
-3.04677773581063 -2.8944578684387 1
5.86588189647739 -3.0493687240014 2
-0.270958781897555 -2.33194993025047 1
0.643616479887649 4.10718620200074 2
-2.21558311421872 2.8209302697327 1
-1.72316606928981 1.7809954719531 2
-3.95104839691573 3.34638766030943 1
-0.548776165118182 -1.27327499020052 1
1.25694721477339 2.27873081067936 1
0.97291303248414 0.628887833614648 1
-2.34460946116425 -3.14730277443845 2
-2.365865912562 -2.49318666684523 1
-1.50659615502858 0.150158795757437 2
4.48818200953905 0.616890184489633 1
-3.41191086199724 -0.964075255982934 1
-0.537154783140595 -2.98947373135961 1
5.70708546503678 -6.27267582146747 2
-0.302924655986425 1.2757064383233 2
-4.07952211146418 -0.88581512741129 1
-1.99430830582219 1.64748264954384 2
1.45637993671463 -4.63767543975049 2
-1.12680861500932 -3.76000780593733 2
-1.68562909064935 -0.333995624015903 1
-1.03175170238538 -4.23844060689511 2
0.271489941417664 -5.94886155216213 2
4.79552631343748 2.3507862235007 1
-0.265695336416652 2.7026080192486 2
3.24239848845455 -3.08989092601351 2
1.8922623469517 -0.816171805699779 1
-0.340919686518422 -3.40191871551376 2
-4.59870600867179 0.949280750258953 1
-1.56335195265756 -0.0890349030059747 2
-1.46961135941542 -2.6083813528781 1
0.141463298284582 -2.32265263168856 2
3.90059603300046 -3.18624358028459 2
6.87923692149328 1.30912278657763 1
4.64274317695131 1.7130265434423 1
-0.399452892986833 1.12942468324766 2
-5.26958218667291 -2.52866909224793 1
-1.16633959221523 -5.35850888470582 2
0.267621669219884 1.59262698946342 2
2.53503901220231 -0.531176842182956 1
2.88758390545281 -0.11817704991449 1
2.05292828824939 3.09638395462016 2
-4.1858230493984 -2.6805475032048 1
2.54892913690007 3.43204597705504 1
-1.33967164928167 -1.23957448563879 2
0.524408100483767 -2.13956346526804 1
0.223653531521204 -0.617238431452702 1
1.28450029491152 1.17005918652854 1
0.0740249484784198 -0.621646935767171 1
-5.00242529275699 -2.70152166164358 1
2.20948789432033 -0.844872836372336 1
1.15807970504903 -7.62579330341394 2
-0.796954875834667 -1.52553504561733 1
0.354433533140042 1.36789865261708 2
0.40211593610539 -0.50777932359626 1
0.663058405683006 2.06498316678368 2
4.92253849793246 1.45794730192338 1
-0.657151136800427 1.93694023906676 1
0.504196151653973 1.96813483507645 2
3.50515161920728 -5.2157422841228 2
3.16254307013076 0.0124790400553292 1
3.43578933114107 4.89020200382048 1
-1.73240400317867 -1.44145568113326 2
6.00744819087849 1.35840732726169 1
0.200102612790549 0.430181192939809 1
5.60055553412059 1.67103667556407 1
-4.05270805809213 -0.816090351511543 1
0.0629507590627124 -1.94489788954801 2
3.74974371290765 0.215882533096935 1
-2.14572656166839 0.62344449211024 2
-2.25806690465323 -0.555996869051594 2
-2.81561611082068 0.0943219950793387 1
-3.15753983801621 1.23405580107233 1
-1.3114785995412 -2.32855167138739 1
0.993537518876946 3.41903297159419 2
-6.04263149376216 6.60228081223976 1
0.635941300116875 4.43161598620452 2
3.71002513924971 -1.3632535521227 1
6.11272205472131 -5.46866180709734 1
3.90352797660176 0.162593871328785 1
2.27032429138788 2.64081966181221 2
-5.18019119734299 2.334320093807 1
-1.80452012402035 -3.68924032413523 2
-1.05613936974785 -3.33944553223024 2
2.11057170827068 0.401233904632911 1
-0.317014002011323 1.87824403613056 1
-3.77594588418052 2.61879499156638 1
5.05330712428234 2.44917593681687 2
2.73417387538789 -2.90392647589947 2
0.712290817473077 -3.93781516859996 2
3.65432583097743 -6.03755933387785 2
-4.01632286170492 1.51479809318345 1
1.9824608933694 2.48433469730828 1
-1.56873712894027 1.00755206647513 2
2.05123656555214 -3.17737333803394 2
-0.182465863980223 4.70315024984804 2
1.89888213909435 -1.11043987309017 1
4.00655284517818 5.33711508448708 1
0.0218702709506964 1.65420601524173 2
3.05267591085628 3.57093193525657 1
-3.56530210544394 0.991806678883217 1
-2.16481332130805 -0.193956684299633 2
4.55765313416453 -3.03764420511964 2
1.13216391907179 -1.67554257057408 1
-6.15666846130119 -0.141323508829276 2
-4.09211235624713 0.846222203955129 1
-0.602343046767364 -0.0996576369932893 2
2.59733821300346 -0.53391596728025 1
-0.305649767145667 0.550456550826183 2
1.87256241606196 -1.57311612779255 1
2.87701613336348 -1.60781236901853 2
5.01316448658882 -4.36711410496807 2
0.168050199824886 2.53881441080402 2
-0.155945718542697 0.140797104004572 2
-5.25971207742681 -0.250872700282043 1
0.297982782263482 -2.22275584432475 1
-1.71555017368669 -0.74332159170722 1
-2.92202874841227 -3.26034856710389 2
-0.539718693142621 -3.14789205705825 2
3.04482951823097 -5.75685531511979 2
-5.97824546606575 2.94509631794531 1
-1.28183786161629 0.377892246435892 2
0.349911850748119 -3.35032912666329 2
-2.67962271016486 3.49135981123771 1
1.00170882749768 1.87377505010735 2
1.23428976184719 2.22714682375399 1
-0.0991084778279752 -0.677311700828454 1
-7.39769458128008 -1.26861601975697 1
7.71437443759991 -0.294158706019479 1
-0.615897772404598 1.21407196871274 2
1.95357984476301 2.39974381992335 1
0.821299473109644 4.76840744987079 2
3.07401970445505 -1.52721121241181 1
2.45297833912226 -3.04669424445444 2
-0.629379513685526 0.302575996831287 2
1.13450331662552 9.06631255587116 1
-2.83622649337168 -1.28584753525111 1
2.57076903269796 3.43704365335428 2
-1.38311501665306 -0.729294628755278 2
7.25032006136463 -1.43562971329163 2
-4.95314668706456 -2.13125136662267 1
-1.39196172889804 -0.63373388315281 2
2.47613958827773 4.9253534126263 1
1.53039764063599 0.905540161690318 2
-1.768443115545 1.46198736964585 2
-2.99034222662257 2.51620737729678 1
0.43342711413209 6.21522453865801 2
-0.0429222395007402 2.32685652623859 2
-5.37084371179218 -4.2813340588558 1
0.103653201401553 -3.10053400639844 2
0.570690947077371 -4.76836534077548 2
0.524179190945525 -8.54564030968136 2
-3.16505112780804 3.87220178337782 1
1.42839983490789 -1.48117162284722 1
4.13571041087772 1.18491203311805 1
1.36870920953944 3.54485355943174 1
-3.40676541112303 -1.53549808374141 1
-1.30693640907572 -0.404902945986663 2
1.03831085866082 1.05076853857336 2
-1.94113689395481 0.677637665452874 2
-6.47293900504583 -2.32294574876431 1
2.65275246008463 2.19244683001977 1
-2.48843283487355 1.6369065847274 1
-1.72068081230485 -0.865347887764472 2
4.5117018270136 -3.66714273257701 2
-2.32243478881622 1.90000078670576 1
2.53719462056789 4.282558967745 2
-3.78204863645633 4.14155248016807 1
-1.06362720922193 2.61790370038601 1
-0.220668057409435 -1.44940520595682 1
-3.50595427327307 -1.59404075847165 1
-1.90424479472673 -1.7630542697577 1
-0.0865246587849433 -1.23509360696251 2
2.01208790620179 2.12755686376015 1
-4.95163963027533 0.76919026060697 1
-1.04926271763381 -5.5690817589144 2
2.26921931563645 -5.58176288944336 2
-1.61642747993278 -0.0685022812030566 2
0.681875765018826 0.449816241843117 1
1.47668571019329 -6.92242302610588 2
0.803505045995049 -2.44934167743632 1
1.95977303841414 0.0826834550900517 1
-0.36812598293214 4.38535774552943 2
-1.24102954077636 -6.03860618496685 2
-7.92944685608694 -3.76633283394593 1
-0.278823055438416 -3.24092054165467 1
1.29085408907996 0.526188235946554 1
1.60619652260445 0.992517664242758 1
-1.66583505393975 -0.962067693901178 1
5.33850872932545 -4.83698606384996 2
0.859273258886474 -1.89165725059296 1
0.378947575376657 -1.68145795996766 1
3.81680033840556 -0.607743853251057 1
-2.15539866395778 4.86865554339503 1
-1.35101587177414 -2.03031159131399 1
7.19235744014929 0.228793215416073 1
0.0333875616626639 -2.11619502488073 1
4.90070526422492 -3.72068354713176 2
-4.31551993474357 1.9078436936058 1
-0.571550406128704 -3.15188603895824 1
1.1352717109105 8.20562756886658 2
0.900115635617393 0.277688813481644 1
-3.01690877853251 0.180760728236029 1
0.0577778238761124 -0.199635633032581 2
-3.23226195933595 5.53093662012018 1
2.13810997573285 1.99178133121082 2
3.25432526958194 -0.752971931243906 1
-6.67496308946224 -3.49856941983251 1
3.70708038690043 -3.11618328215233 2
-3.72313349042547 -2.35496791601193 1
1.3643078069479 3.64484529293493 1
1.97970791442782 -0.566944727312708 1
-0.5996694843043 -2.27159586803948 1
-1.93534187057938 2.37617843364082 1
0.495963063726151 4.03554005706652 2
1.31645610214336 -2.08359445221395 1
2.64990845984611 -1.33479763212712 1
-6.15701095170586 1.03585256017136 2
-4.90913780417707 -0.0145333096079008 1
4.29120702356455 1.21909941445433 1
3.13988654133464 5.14259557731429 1
1.30586684672305 -0.181159662362893 1
2.14553522133318 -0.842106802602728 1
2.75152475292301 1.45624338268337 1
-7.98276839539704 -0.148033589219886 1
3.33083128991646 1.88329518459836 1
-1.45496278968697 -0.67191345426077 2
0.691850491893605 1.33056814320332 1
-0.885473402650732 -4.69122212270368 2
2.61589486223623 0.0417109749101749 1
-1.04541734686683 -1.54864796185105 1
1.55551129766474 -3.57162772655258 2
-1.17205493591694 -1.23920762351108 1
-3.27836162730452 1.11598483626872 1
3.63003153132079 0.277028892061391 1
2.22270003382282 2.08045128756338 2
5.17278671746936 2.82269772946064 2
0.19546179773791 2.48539208918358 2
3.37500823748452 -0.973467529426043 1
5.92625716205723 -3.98446859417117 2
-0.8444463451169 -0.841004909737085 2
-3.96885333826565 3.50896630953245 1
-0.718054701414349 -0.364429094724216 1
-0.64212371995615 -4.91187495313535 2
0.455041513527959 1.47414966860933 1
5.13691493195785 0.845457932080113 1
-0.978431677516044 -1.20181006557655 1
1.11901396741475 0.520084508568008 1
-0.683052194686593 4.108163008636 2
0.0613521255750976 3.89758828127052 2
0.942172990518787 -1.36889068063638 1
3.98464408811096 0.031994585574168 1
0.363955132472334 -4.36226743480272 2
2.13852696009334 -2.18325997790623 1
2.3365800893506 6.02472119239554 1
2.7443198125669 4.49402905653285 2
-1.72318365655315 -0.687764175849401 1
4.88064364258403 -2.07739543590832 2
-1.14287021788204 -4.09986989150521 2
-0.317352502949255 6.37815556129109 2
4.21215080314251 0.343889174515422 1
3.88225171843674 -1.78184672810135 1
-3.26997561723371 3.23420201385376 1
-2.61921300125239 -3.29875749857674 1
-4.07423717811184 2.17969259281936 1
0.545541577859496 4.3226109067158 1
0.494522603755398 -0.630510478864993 1
1.09234406206519 4.35384283165011 1
1.65647314265567 1.92465429422775 1
-1.80567853795505 -2.03642285663988 2
-2.98109577329614 1.72293820904238 2
3.08035516822471 -2.11354357886679 2
2.25318390781897 -1.60195217168981 1
-4.5274996119861 2.32315381985297 1
-0.28544235254786 -1.42686418601641 1
-2.6878434682695 -0.0732821366605502 1
-6.21225321162589 3.0570242888531 1
0.45036039356443 -3.61674118679567 2
-0.237635127775765 4.7858816024161 1
-0.292107802539243 6.12586637997901 2
0.648457625403698 1.84344375012993 1
2.64739549318976 1.26579352241047 1
0.61679251345016 -1.48926500307969 1
-1.84930752862059 1.4728842384781 1
-2.20439775576384 -1.50594650881054 2
-0.395408379123543 0.864509454754849 2
0.930050959736855 -2.05987802472338 1
-3.11904105810612 2.3652113580915 1
-0.552926606527151 2.07410652289106 2
2.90180178050374 3.72899702415398 1
-0.324840273703458 5.9466291372875 2
-2.09526200278317 -1.93932550385744 2
-0.827835505276619 2.89856787668205 1
3.34394563608594 -4.28180234128563 1
1.65013188364241 -1.37245127594407 2
3.71002740024482 2.83640005382539 1
0.417293571485313 -2.21516745110717 1
1.23082528947128 1.03692209963371 2
-1.6753707370444 -2.70133408168581 2
1.816112006791 -1.11105211234518 1
-1.51900062656772 -0.122390779350187 2
-4.26169651408723 -1.83695629921813 1
0.383978897052377 -5.8375562694491 1
5.83755365319431 0.729288988582726 1
2.40274301871918 1.42470028621358 1
3.49576016983878 0.410143722183427 1
1.07656716927946 -1.46624317706493 1
-1.82567153494867 2.70061097178131 1
-0.606722565330851 3.23260698018425 2
-0.819744320435776 -7.12101256814976 2
-1.40609933934626 3.37372451258734 2
2.11250185178915 -5.33864324146053 2
-3.59209050709624 -1.03365108730628 1
2.59909839633832 -3.32751934127783 2
2.59245745867768 -1.89031734876928 1
-3.59586707720625 3.95065130617272 1
1.9184759937016 1.60354016485222 1
7.29067995703353 1.48169425722564 1
-1.67164644582483 -6.23397729403444 2
2.53471272422422 0.588976028224693 1
-2.34660553685821 1.88640946162169 1
3.3321342546084 2.58284143018085 1
0.749474159779687 -2.91974205142569 2
4.95574617486949 2.81262915609197 1
-4.37691218561075 -4.1856173348858 1
-0.153893658376084 5.216229056629 2
-1.58077552837679 -2.39590287073061 1
-0.591794607228897 2.29507316030804 1
-1.88873622805801 0.953734035406307 2
-2.501530741605 -3.19080155283866 1
1.73616712384935 3.43277596820579 2
-3.26274214223078 0.100130527882175 1
4.45209279466885 2.45522332454354 1
-3.55861975594125 0.654576257466617 1
0.303237454185839 2.60549175722974 2
1.59896786047944 0.0650415626942315 1
1.76020601727788 3.34568594907904 1
-0.905239991599141 -1.05654259473338 1
0.238505985985203 1.5818649547464 2
2.88379245542903 1.13571456673183 1
-4.36939775122928 2.53157933129514 1
-2.34521913459625 -1.8631274848706 1
0.961206942949831 0.533074493603598 1
-1.33434593501097 -1.74049523739555 1
4.110011981913 2.72591347720033 2
2.01976159006451 -1.91005913842525 1
0.216500257244268 5.19671608913024 2
-4.52327195261004 2.37111480611735 1
0.0783006759787254 -0.0411239365615194 1
-0.949247604590979 3.61858942561747 1
-0.307039540561794 -0.253772820414755 2
-3.54467768116706 1.6897868449081 1
1.49597413148977 1.5845832000453 1
-3.1168693209211 1.26911529723098 1
-0.678665944327229 -1.79029268912733 1
1.14427748835406 -3.75253283280359 2
-2.35054736703914 -5.04480212932149 2
1.74897421704019 -1.36888907700381 1
-3.94953120495508 2.0483795766074 1
-8.42932403688162 -0.71711245050846 1
1.39490397235756 -3.61005280040382 1
2.521619480883 6.46943280585024 1
-0.857536270774152 2.10602826914583 1
1.51237876377482 5.8398543007969 2
-3.46774957525101 3.63910906116386 1
-0.381445820476987 -1.83413735509353 1
-5.82455512812185 -1.23576360974036 1
3.54354267431557 -4.32204293480913 2
5.57973258462948 2.22142035932904 1
3.22203678084597 4.87097775668201 1
-0.0820408992412254 -2.76145463421779 1
-0.0999910268277578 -3.60659294045753 2
-4.5482028694533 2.64803420509345 1
2.37115603166468 -4.54943710680219 2
-0.632202542075327 5.76483467330562 2
-1.97022877608323 1.71640733341874 2
-4.23607737797493 -5.14468516151567 2
-0.899287489938817 1.06475668719727 1
-2.54718340505012 0.315545597432983 1
-1.19109156098351 -7.40524059955402 2
-3.65279996329079 -0.125574090971858 1
5.06276844883709 -1.76178230360111 2
-0.0480075816239066 -2.66189097827176 2
3.22483523181716 0.716150459252045 1
-7.80509901077296 2.55267090688142 1
-1.35959348998451 5.18102649964215 1
-2.02644687477621 -7.89752293828623 2
-3.66877853809774 2.23083398342989 1
4.63982746267228 -2.85705333400588 2
-4.24584575930847 3.46899049614153 1
0.955170781224076 1.03758502247351 2
2.53930885673908 4.33487151618129 2
0.534570565254069 -4.44828391726997 1
-2.62576643248655 1.48389389288652 1
2.8234974201725 0.885478014103899 1
0.511764245522514 3.14358673775828 2
-3.19049371914613 -0.693505525904997 1
-4.16414714280618 3.43205053778622 1
6.26015230347944 -1.33488262642764 2
-2.03550943625531 -1.28771221167933 1
-5.56671496175412 0.0761379043673529 1
1.59977808826096 -3.20775651714689 2
0.930690768182686 -1.36971492250286 1
-4.0615030071678 3.33001148544725 1
-5.82886924074585 4.95548611291718 1
-0.348907551475817 3.34276403888507 2
3.41818887512827 -1.27459552556575 1
1.90837210554645 0.955439656618858 1
-1.47881227248593 0.295468946834229 2
-2.50256469475313 -3.77708241880739 2
0.813200270251635 0.772224633422145 2
0.472060041648473 -2.47287998301543 1
1.88913524007818 -3.18187265684141 2
-1.18739385086669 2.17651638409772 2
2.6980621596093 -2.12379566131902 2
-2.49243458200875 -0.432146251528845 2
-0.991634100359889 -2.9211467306443 2
2.22244357117771 0.16783327755942 1
2.96991482588134 1.47703965945147 1
-5.81551410436014 1.50763576400073 1
0.321571221048459 -3.22577393168816 2
1.82633703520389 3.77412675007973 2
-4.35247294047189 4.47891513913317 1
1.44187679962565 1.11873127923225 1
-2.48452281119039 0.47243864365304 1
3.06075903649329 0.232028709963242 1
1.61544609630792 0.77263783781924 2
2.30715688498683 1.12927076616791 2
0.362157987861103 0.410470856844506 1
2.59094530247326 1.9614695127442 2
4.14154358494361 -1.0073056271326 1
5.8987440463669 3.38803478550652 1
-0.085185164247195 -0.113048435311871 1
-6.74715327099721 -5.26708204960849 1
0.0945780137819751 -0.29916110815021 1
0.616683625349924 1.34106135796162 1
-0.466036041433196 3.6900950185011 2
1.70486586233122 0.180631297845323 1
3.03203389354279 -5.820207605013 2
-1.55394729050346 0.0144952977760841 2
-0.882285981468331 -3.59763576590242 1
1.19352662640102 -2.92831711094925 2
-1.65067122446741 -3.07688115370491 1
0.273802150464706 -2.39768077353769 1
-5.88512279665591 3.41138727167008 1
-3.35969916419287 -2.49458669863153 1
-3.98326642681238 -1.3171883218589 1
-2.56087109018172 0.552520384200758 1
-2.079913583792 2.67113887673757 1
1.14691542763911 -2.00011503022495 1
2.94633900756792 -2.47867159160999 1
-2.18215058726261 -1.55584716664152 1
-2.99051694713401 -3.51515609770013 2
-3.12506657696853 2.76010004840944 1
-1.24376617909102 -6.54587440229683 2
-0.717087204457692 -1.5830762320647 1
1.45085260151481 -4.32342006628163 2
-0.96397452650517 -5.87035435256933 1
-6.23546780658007 0.0859745912377854 1
-0.274302826650415 4.61470698396833 2
3.56156043195467 4.90392106439946 1
3.57480380553098 -1.68832862505829 1
-2.36688965433369 -2.09086712555473 1
-4.64332963091271 -1.61467891041476 1
7.37418147559582 2.13033069535155 1
-0.487265827438258 -7.68509088894006 2
-0.292353750316852 0.743101423266871 1
1.26172256609444 -1.21662114302266 1
-4.84211836985736 -2.23181549055331 1
-2.18465733357386 -6.01836009396037 2
-4.62132721587003 -0.617479253348858 1
-2.07928384203179 -4.9471703173676 2
0.356548299013683 -0.0459236195770095 1
-4.09412837396074 -2.68470503254026 1
1.76994803810194 0.138959172550699 1
0.868032086452007 1.38301223815135 1
-2.71264507686192 -1.51121630159383 1
0.678974827143191 -3.06719536864801 2
2.24424348748153 -1.83522668709093 1
3.18328575978523 -2.00218050964348 2
-0.638544835939583 -4.47982748716641 2
-0.280910381733137 -2.34185464171859 1
-0.260142404945775 -0.580215404571459 2
4.32438526816513 -0.662499929398198 1
3.37521567683398 0.988625219661875 1
2.50320470327112 3.87562716937062 1
-0.862022399522078 1.0010130949916 2
1.11972430249922 4.42736092422617 2
1.20987099366209 -1.94377789416092 2
-3.12501988286797 4.05200523000099 1
-5.18491354596223 1.78022672345282 1
1.92549008295485 -3.5751266557021 2
-4.58793159354127 1.20651303745567 1
0.00505106545262973 -3.71307852170843 2
0.750743464044993 2.84169202707514 2
1.69160217091765 -1.61923843508275 1
0.568278712544432 -0.708330561109857 1
-2.19856141889138 -2.0386094668297 1
2.95909757968638 -2.55653487709289 2
5.21590130071874 5.10641912759035 1
2.64353642677633 2.97541356870832 2
-5.83095270397193 2.02563923108234 2
